scorer,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000,DeepCut_resnet50_frontslowmoJun5shuffle1_28000
bodyparts,LeftHand,LeftHand,LeftHand,RightHand,RightHand,RightHand,Nose,Nose,Nose,Pellet,Pellet,Pellet
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4036,1096.607307434082,810.113651394844,0.9852011203765869,928.8077917098999,935.7964289188385,0.15098156034946442,931.2571045160294,807.205436706543,0.9480792284011841,948.7311078906059,1007.7898020744324,0.2639690935611725
4037,1098.5435800552368,808.8212113380432,0.88833087682724,926.0364921092987,932.8933902978897,0.7464611530303955,925.6497182846069,770.2012845277786,0.9637295007705688,948.6956430673599,1007.522346496582,0.4335784912109375
4038,1105.037498474121,816.8532567024231,0.9630213975906372,922.7581497430801,926.2679979801178,0.6969658136367798,928.5480980873108,806.740284204483,0.9430981278419495,948.7569114565849,1004.0263848416507,0.6939547061920166
4039,1099.8515167236328,800.928966999054,0.941752016544342,921.1541495323181,923.4684900045395,0.8217555284500122,932.3183579444885,807.9068491458893,0.9812614917755127,948.7343311309814,1004.2333557009697,0.6616218090057373
4040,1098.6600251197815,803.0004943609238,0.9477400183677673,919.0260953903198,916.3138007819653,0.9064245820045471,933.6621770858765,803.7076148986816,0.9201696515083313,948.5295539498329,1008.6575212478638,0.807659924030304
4041,1094.022950410843,807.841757774353,0.9699904918670654,917.9334293603897,911.4663119316101,0.9369372129440308,924.5382400155067,757.4718191623688,0.9536855816841125,947.2243614792824,1008.653263092041,0.9543142318725586
4042,1096.628475189209,804.400947868824,0.9786702990531921,918.5775260925293,909.949749827385,0.9458264708518982,931.492408812046,796.6856634020805,0.8894597887992859,945.979229927063,1009.3373789787292,0.9876357913017273
4043,1090.4445781707764,806.8483700752258,0.9632326364517212,918.3357131481171,903.0856325626373,0.9124341011047363,932.7481893897057,792.3167238235474,0.9082803130149841,944.4934289455414,1008.0172867774963,0.9900580048561096
4044,1103.0421586036682,817.1864194869995,0.7574133276939392,924.031968999654,901.9197632074356,0.9207955002784729,915.5917800664902,748.0229993816465,0.9703854918479919,943.7862720489502,1007.7645864486694,0.9934229254722595
4045,1094.2079029083252,799.8563060760498,0.9441394209861755,919.8129954338074,899.6201395988464,0.9134508371353149,918.8068015575409,789.3171987533569,0.713270902633667,942.8476891517639,1006.3190402984619,0.9941786527633667
4046,1100.296514749527,807.9197490215302,0.9073019623756409,917.6455543041229,895.5316498279572,0.951551616191864,912.0190439224243,753.8498528003693,0.9903804063796997,941.4529223442078,1006.7517910003662,0.9833903908729553
4047,1096.1661829948425,802.8106515407562,0.9821814894676208,914.0188657045364,884.4285261332989,0.9708849191665649,914.8057111501694,746.1915498971939,0.8823720812797546,939.8751429393888,1004.699191570282,0.984233021736145
4048,1095.9071688652039,804.2731755375862,0.9483398199081421,919.4325544834137,871.4150474071503,0.9483208060264587,910.9756755828857,760.0354943275452,0.9920837879180908,937.9931035041809,1005.5206389427185,0.9915283918380737
4049,1096.73241853714,804.5478172302246,0.9269307851791382,930.0152332782745,865.294855594635,0.8404672741889954,920.4593324661255,768.7915263175964,0.9398829936981201,936.2232995033264,1004.6579968929291,0.9889140725135803
4050,1098.8766193389893,809.9739639759064,0.9347882270812988,944.2548215389252,863.1932401657104,0.9527331590652466,931.8883972167969,803.3460889458656,0.479846328496933,935.4172501564026,1004.26806473732,0.9890199303627014
4051,1094.2729313373566,804.3502075076103,0.9905878305435181,951.3311939239502,863.9774813652039,0.8416203260421753,920.220094203949,761.6732938289642,0.9097641706466675,934.9453654289246,1004.2994789481163,0.9875743985176086
4052,1101.6581258773804,808.5675249099731,0.9750272631645203,978.4655987024307,864.9343519210815,0.29648998379707336,926.8481304645538,790.4482035636902,0.9453774094581604,934.6869761943817,1003.9639886319637,0.9872491955757141
4053,1096.7748093605042,802.1639657020569,0.9796739220619202,989.7240805625916,857.7823605537415,0.11724638193845749,925.8542143106461,790.2197029590607,0.8207091689109802,936.3669238090515,1004.7812736034393,0.9903658628463745
4054,1100.2077287882566,806.3826010227203,0.983504056930542,994.7763833999634,848.631245136261,0.170368030667305,924.3659229874611,789.8699479103088,0.922199010848999,937.4081420898438,1003.8520275652409,0.9894922971725464
4055,1099.4812879562378,803.4839467406273,0.9635884761810303,1099.1688542962074,809.7235641479492,0.04375644400715828,922.9630358219147,785.0261371135712,0.975945770740509,939.6083130836487,1003.7371908128262,0.9787082076072693
4056,1099.76555159688,802.5457383394241,0.9837303161621094,923.1932633519173,823.055296421051,0.031589701771736145,922.6880741119385,777.6740889549255,0.9646254777908325,939.3556275367737,1003.2437718510628,0.9877893924713135
4057,1102.5933046340942,809.4109909534454,0.9738238453865051,1097.2584471702576,811.8826610222459,0.03378061577677727,919.9041614532471,787.5648482441902,0.9219092130661011,938.4458022117615,1003.3950501084328,0.9876036643981934
4058,1102.756106376648,811.4621387124062,0.9791435599327087,1096.6585445404053,812.911975979805,0.03910506144165993,924.5283989906311,792.2685537338257,0.9356698989868164,937.6626615524292,1004.0872185826302,0.9913641214370728
4059,1095.9999947547913,801.6515028476715,0.9910436868667603,1090.960865020752,805.8374317884445,0.06757988780736923,928.8924870491028,799.4302246570587,0.9567543864250183,937.9599533081055,1003.9744901061058,0.9869800806045532
4060,1101.3806810379028,804.9301156997681,0.9814587235450745,938.8610637187958,993.3089847564697,0.04045930132269859,924.7068367600441,796.3316232562065,0.9710143804550171,939.2289357185364,1002.5764857530594,0.9712420701980591
4061,1102.1262736320496,808.1898593902588,0.9812096953392029,939.3762346506119,993.4700922966003,0.04581223428249359,932.5289116501808,802.9794322252274,0.974215567111969,941.4434776306152,1002.146764755249,0.958122730255127
4062,1106.9701616764069,806.2126839160919,0.9915193915367126,939.0184639692307,992.7693696022034,0.04897375404834747,933.5929522514343,813.2539405822754,0.9632583856582642,940.3236630856991,1001.1692609786987,0.9635984301567078
4063,1100.627163529396,807.5481014251709,0.9894754886627197,952.7322483062744,1050.6800768375397,0.07606639713048935,929.6555693149567,816.5749363899231,0.9829872846603394,951.5602140426636,1058.3346173763275,0.9912733435630798
4064,1101.3366479873657,807.6483583450317,0.9888773560523987,1099.8946206271648,811.4213889241219,0.04260800778865814,927.9509310722351,823.4918992519379,0.915460467338562,951.5509614944458,1055.9672527313232,0.9849181771278381
4065,1104.0170347690582,805.9012256860733,0.9764856100082397,1100.2218022793531,810.9929493665695,0.06877481192350388,926.4941539764404,832.7880144119263,0.9579746127128601,951.5283875465393,1053.0838901996613,0.9818224906921387
4066,1108.65436065197,804.1150007024407,0.9930691719055176,1106.996233344078,808.3946673870087,0.06685150414705276,923.6033067703247,835.0353372693062,0.9957485795021057,950.2237629890442,1048.9661312103271,0.9871979355812073
4067,1110.578908920288,803.9354493096471,0.9849126935005188,950.6869769096375,1036.6584591269493,0.08426464349031448,925.8711266517639,852.5708837509155,0.9936025738716125,949.8403024673462,1044.9198689460754,0.9941480159759521
4068,1106.057332277298,809.8895630836487,0.9897050261497498,951.242874622345,1034.5764763355255,0.057976048439741135,928.3140912055969,855.3487133979797,0.9963195323944092,949.8405898809433,1041.2285933494568,0.9904854893684387
4069,1109.575435757637,806.5145151615143,0.9945452213287354,1107.6619436144829,809.8287179470062,0.05710946395993233,921.7416069507599,855.9561486244202,0.9912523627281189,949.9451543092728,1040.039695739746,0.9902936220169067
4070,1105.5518577098846,803.6277492344379,0.9920405745506287,950.1733555793762,1032.4125049114227,0.022053275257349014,922.8427610397339,853.7320710420609,0.9535753130912781,950.9760072231293,1036.269531071186,0.9906180500984192
4071,1111.4375710487366,802.2592651844025,0.9817262291908264,1105.1392636299133,803.3455672264099,0.02017975226044655,919.746780872345,853.7794295549393,0.9850453734397888,948.2371473759413,1032.782325744629,0.9895012974739075
4072,1108.9722683429718,802.8429260253906,0.9875013828277588,1105.0924582481384,808.3273196220398,0.045781124383211136,921.4978935718536,849.8228018283844,0.9280039072036743,946.0297310352325,1028.441228568554,0.9979090690612793
4073,1107.7585465610027,807.4811501502991,0.9967592358589172,1106.9392281770706,811.7396884560585,0.04195314273238182,924.6403665542603,854.3715331554413,0.9917448163032532,946.004011631012,1023.9709286689758,0.9974606037139893
4074,1104.7815470695496,806.5281789302826,0.9890320897102356,1106.051777124405,810.2698445320129,0.045253604650497437,924.1410372853279,869.5416685342789,0.9930635094642639,947.0983633995056,1022.2044773101807,0.9954668283462524
4075,1109.6056036949158,808.389087677002,0.9864830374717712,1108.201156809926,811.1443299651146,0.035168301314115524,920.0910453796387,838.779454946518,0.9785294532775879,944.7718231678009,1019.2218632698059,0.9863542914390564
4076,1107.9695445429534,803.0631412863731,0.980355978012085,1108.4074057340622,808.7318789958954,0.02881813235580921,921.0846860408783,848.8350419998169,0.9703029990196228,945.927624464035,1016.2463598251343,0.9935998916625977
4077,1105.394006729126,806.7074155807495,0.9435095191001892,940.2380912601948,1004.5445063114166,0.060221221297979355,926.7716083526611,863.565258026123,0.9771507978439331,943.9751210212708,1012.348336994648,0.9960463643074036
4078,1108.5423526763916,806.5205965042114,0.9779008030891418,940.1569445729256,1004.1546962708235,0.04642990231513977,923.5760152637959,865.0666222572327,0.975867748260498,944.9682137966156,1008.9754645824432,0.9957424998283386
4079,1113.1606492996216,803.036200106144,0.9736506342887878,1112.7872138023376,808.2094774246216,0.03297663852572441,926.1220846176147,866.5174354314804,0.9535079002380371,945.2503244876862,1006.5371179580688,0.9953287839889526
4080,1110.0924508571625,806.9513869285583,0.977933943271637,1109.8082160949707,811.6743121445179,0.07230638712644577,923.9787702560425,850.8086155653,0.9702722430229187,946.1445827484131,1003.6680555343628,0.991962730884552
4081,1110.3286287784576,802.7865663766861,0.9895783066749573,942.9251234531403,991.7624840736389,0.06259729713201523,920.7818956375122,842.9184246063232,0.9329783320426941,947.4432303309441,1001.2872638702393,0.9955481290817261
4082,1103.9027090072632,797.2017192840576,0.9836800694465637,941.8284511566162,990.4866077899933,0.08830425888299942,918.5882105827332,844.4451915919781,0.9422192573547363,946.7270370721817,998.7268691062927,0.997127115726471
4083,1104.8497202396393,807.2068474292755,0.974200427532196,941.0528657436371,989.2785551548004,0.08904903382062912,923.5453681349754,838.9181833267212,0.9879043698310852,945.9494242668152,995.6340064108372,0.9977413415908813
4084,1106.9851523637772,807.4605665206909,0.974619448184967,942.126802444458,988.9182698130608,0.07715994119644165,922.9483509063721,852.5635904073715,0.9941049814224243,948.8379472494125,994.5762753486633,0.9952887296676636
4085,1112.5034246444702,805.6455672979355,0.9829663038253784,950.5221195220947,985.3164565563202,0.05412909761071205,924.5473809242249,854.598228931427,0.9883341789245605,948.0643679872155,993.3125019073486,0.9962756633758545
4086,1109.9276136159897,807.5001957416534,0.9722049236297607,1107.6500855982304,811.0911549329758,0.06684371083974838,927.1532130241394,866.8165192604065,0.9931173324584961,948.1895873993635,991.6305651664734,0.9959118366241455
4087,1108.9552634358406,803.6725441515446,0.9772738814353943,1105.0724544525146,807.8642783164978,0.0760815292596817,923.3961791992188,838.4484825134277,0.9911866784095764,949.9110089540482,988.3081783950329,0.9867406487464905
4088,1103.95778465271,811.240025639534,0.9548361301422119,952.7674050331116,973.7985374927521,0.050341833382844925,923.7313981354237,862.6530842781067,0.9901878237724304,950.0676918029785,984.6546959877014,0.9949240684509277
4089,1110.8281333446503,807.0041162967682,0.9908627271652222,952.7569606304169,972.8262851834297,0.07922862470149994,926.087363243103,865.9656667709351,0.9851027727127075,949.5399490594864,983.7597410678864,0.9942157864570618
4090,1110.2563710212708,806.8910698890686,0.9567302465438843,952.7246379852295,972.2435650676489,0.09514353424310684,926.6682991981506,858.3768515586853,0.9778724312782288,949.7682849168777,982.7714910507202,0.9956017732620239
4091,1108.0494508221745,805.3170008659363,0.993368923664093,948.4495024383068,971.3005495667458,0.053316786885261536,925.0570087432861,866.5289334058762,0.9935809373855591,950.0589339733124,979.0493146181107,0.9961119294166565
4092,1108.7321185469627,806.4831187725067,0.9920340180397034,1107.820526316762,809.609099149704,0.05317181721329689,926.7845523357391,837.5147166252136,0.9776040315628052,950.5669033527374,977.5394449234009,0.9928264617919922
4093,1104.9391412734985,809.4521839618683,0.9918429255485535,1103.7648077011108,813.0726002454758,0.03784732520580292,925.6358098983765,857.831844329834,0.9818445444107056,951.0200042724609,975.13498878479,0.9803830981254578
4094,1110.2603664398193,807.4936451911926,0.9686890840530396,954.7763667106628,958.859167098999,0.06905867904424667,928.1565997600555,854.6135838031769,0.9776192903518677,953.6019968986511,968.2550415992737,0.955024003982544
4095,1109.3807252645493,812.4638383984566,0.8919179439544678,956.1402828991413,957.4495460987091,0.1595798134803772,925.0592818260193,859.0407319068909,0.981083333492279,953.1032295227051,966.8101971149445,0.9058706760406494
4096,1103.8033261299133,808.9515142440796,0.9796684384346008,955.8706553429365,955.3487842679024,0.08854047954082489,925.0720458030701,856.9923005104065,0.9910864233970642,959.9752326011658,962.097083568573,0.8968149423599243
4097,1093.154664516449,812.4602490663528,0.9443981647491455,954.6651457548141,954.814103603363,0.07550308853387833,924.8719115257263,850.2255855798721,0.9787663221359253,956.2305601388216,960.9888446331024,0.9505274295806885
4098,1086.1236758232117,802.4979877471924,0.9651206731796265,955.1693847179413,950.1164448261261,0.04674433544278145,924.1302286088467,836.641846716404,0.9910508394241333,958.4386765956879,955.6930645704269,0.894878089427948
4099,960.5617873668671,942.3246693611145,0.054143842309713364,955.8333730846643,943.655838727951,0.07484008371829987,923.8230774998665,834.8591637611389,0.9875175356864929,959.7368049621582,952.4964518547058,0.9283581376075745
4100,1062.480589389801,799.8751766681671,0.6664658188819885,967.3281474113464,940.7842773795128,0.09708619862794876,924.5912022590637,855.6522524356842,0.9028142690658569,959.7623991966248,949.0140820741653,0.9558631181716919
4101,955.6281386613846,938.7260516881943,0.11941231042146683,967.9085335731506,939.1190062761307,0.1223072037100792,924.9758719801903,828.8377786278725,0.9794995188713074,959.7725644111633,947.0582904815674,0.9530911445617676
4102,955.59044277668,937.8542602062225,0.11478112637996674,967.3221154212952,937.3972177505493,0.11336064338684082,925.7247084379196,825.1512784957886,0.9825577139854431,960.0336165428162,945.7421402931213,0.9700455069541931
4103,955.0204378962517,937.0134286880493,0.11398422718048096,955.0390213131905,938.3782765865326,0.06628719717264175,925.9446790218353,824.0306282043457,0.9242847561836243,953.0345783233643,944.2525842189789,0.9421951174736023
4104,954.4564187526703,935.7204232215881,0.09312791377305984,954.2214585542679,937.1914455890656,0.04547533765435219,923.0784078240395,808.6177091598511,0.8272510170936584,955.3760848641396,942.587896823883,0.9483680129051208
4105,952.5844554901123,934.2998580932617,0.05179514363408089,953.9446606636047,928.4056973457336,0.0330214761197567,920.8438627719879,840.7344753742218,0.9175188541412354,952.4721827507019,938.8753771781921,0.9755941033363342
4106,951.8548636436462,928.6439535617828,0.0663032978773117,953.8886182308197,925.8940132856369,0.08533588796854019,922.121325969696,801.6876962184906,0.9293658137321472,952.392077922821,935.9872386455536,0.9902305006980896
4107,951.6885008811951,928.787365436554,0.062184423208236694,953.4079968929291,924.8068888187408,0.06368575990200043,922.0698615312576,806.3564214706421,0.9491824507713318,951.8765535354614,933.8233176469803,0.9923506379127502
4108,951.6288442611694,922.5253392457962,0.07852019369602203,952.8834056854248,923.323184132576,0.09548666328191757,925.9956741333008,796.4937060475349,0.9702330827713013,950.7851231098175,931.5216895639896,0.9922581315040588
4109,951.0253176689148,921.5706632137299,0.048989735543727875,942.9846637248993,923.6146438419819,0.062392108142375946,925.5817928314209,794.3864946365356,0.9547396302223206,950.7987275123596,930.2977569103241,0.9953433275222778
4110,738.1303191184998,332.2576574385166,0.053409114480018616,943.081650018692,923.3059871196747,0.06225153058767319,928.0285155773163,792.8282713890076,0.9315429925918579,951.8254334926605,928.55530834198,0.9927817583084106
4111,926.2870526313782,823.034613609314,0.05669227987527847,941.762246131897,919.9616038799286,0.05357012897729874,929.9161353111267,783.9935002326965,0.5530459880828857,949.5144348144531,927.293595790863,0.992928683757782
4112,950.9980568885803,919.3643126487732,0.05691235512495041,942.2052597999573,918.8486359119415,0.05950780585408211,928.2849612236023,782.477374792099,0.86965012550354,950.6948897838593,926.4018259048462,0.9860634207725525
4113,949.1024497747421,918.8285074234009,0.059892985969781876,942.3891508579254,917.8866702318192,0.06904471665620804,931.9692863821983,811.4845743179321,0.954889714717865,951.4234917163849,925.6377573013306,0.9770176410675049
4114,939.0516441464424,830.8195486068726,0.19974848628044128,936.4426391124725,832.3270874023438,0.08546501398086548,936.7869930267334,829.0274327993393,0.7931438088417053,951.315619468689,921.0856246948242,0.97919100522995
4115,939.9834732431918,833.376131772995,0.16605758666992188,855.6403341293335,819.5445942878723,0.24876628816127777,936.614099740982,832.3129570484161,0.7807049751281738,950.7626922130585,918.2135977745056,0.9757757782936096
4116,941.8036950826645,832.5477476119995,0.44054144620895386,934.5017948150635,835.9088607430458,0.1955275982618332,926.204484462738,772.2909201085567,0.9413762092590332,951.543372631073,917.0745700597763,0.9879412055015564
4117,940.640248298645,832.9242708683014,0.37672939896583557,933.6778078079224,836.8858221769333,0.17120791971683502,928.2461867332458,777.3956732749939,0.9694125652313232,951.9113185405731,917.1451631784439,0.9887336492538452
4118,940.6394978761673,833.6497597694397,0.3447818160057068,938.4246516227722,836.5950689315796,0.12538452446460724,925.2184147834778,774.1731131076813,0.8655989766120911,952.4441967010498,916.8495531082153,0.984946608543396
4119,941.5848391056061,836.035356245935,0.25036507844924927,937.3944506645203,839.4435849189758,0.09705733507871628,915.6793154478073,772.9720492959023,0.9194461107254028,953.5504512786865,915.1919304132462,0.9885089993476868
4120,938.7478662729263,836.4939754605293,0.28396764397621155,934.8878955841064,839.4912915229797,0.09497197717428207,927.642306804657,775.3379440307617,0.9570060968399048,950.4437725543976,914.9235175848007,0.996849000453949
4121,938.2236909866333,844.8289561867714,0.11920206993818283,934.8812379837036,846.9609155654907,0.07282689213752747,921.8639416694641,781.1338579654694,0.8723917603492737,949.9654802083969,914.5550422668457,0.9962126016616821
4122,935.7338380813599,848.1699118614197,0.03439078852534294,927.9603259563446,860.042032469064,0.15449374914169312,922.444952249527,771.9686405062675,0.9741617441177368,948.5368938446045,915.99617099436,0.9976474642753601
4123,945.3814423084259,908.46826171875,0.02280079387128353,937.5099511146545,901.7221499681473,0.09870902448892593,918.5100767612457,780.2346819937229,0.6938130855560303,946.9441485404968,915.7220141291618,0.9965464472770691
4124,944.7966711521149,908.9805054664612,0.029463784769177437,926.5832328796387,851.3141454458237,0.055972110480070114,926.9896340370178,770.6071619987488,0.9454777836799622,945.9091491699219,915.9119694828987,0.9978750944137573
4125,925.8554805517197,770.1927208900452,0.03113936446607113,928.6875095367432,850.8504494428635,0.2632446885108948,927.1033263206482,772.7182707190514,0.987026035785675,946.1706050634384,916.3397858142853,0.9959890246391296
4126,933.9116340875626,846.0862431526184,0.12190449237823486,929.3219151496887,847.6039190292358,0.5453530550003052,934.9416630268097,844.5264614224434,0.3360559642314911,947.8733512461185,919.5428323745728,0.9894552826881409
4127,933.0259746313095,850.4463248252869,0.1419774889945984,924.2008062899113,852.8583852648735,0.6243114471435547,933.8464961051941,849.6058115959167,0.6220174431800842,953.4917302131653,924.8441491723061,0.961873471736908
4128,931.6079044044018,851.5113674998283,0.10839922726154327,920.3450093269348,853.5107848644257,0.6789212226867676,925.0760571956635,758.6708769798279,0.9033611416816711,960.6807014942169,934.3704042434692,0.9895256757736206
4129,925.6154290437698,852.4785450994968,0.14080208539962769,916.8652781844139,854.5219330787659,0.7223144173622131,930.9468829631805,757.3547427654266,0.6034837365150452,958.8226528167725,937.8270721435547,0.9224098324775696
4130,918.9554810523987,861.1072279214859,0.13841746747493744,911.1438636779785,857.9428906440735,0.5628446340560913,926.3206715583801,763.0436668992043,0.7975439429283142,969.7921028137207,946.535355091095,0.8986212611198425
4131,916.1124461740255,865.6730058193207,0.6716989874839783,974.2388906478882,946.9686179161072,0.23473551869392395,923.0790321230888,752.218035697937,0.9868236780166626,976.8257751464844,953.397524356842,0.7663331627845764
4132,909.823968410492,888.5784101486206,0.7726720571517944,902.7485992908478,885.951985001564,0.13202017545700073,928.7055292129517,760.7828466892242,0.9710572361946106,973.9597922563553,965.7363910675049,0.8715463280677795
4133,907.7879681736231,887.3239524364471,0.785541832447052,971.9627210572362,979.9400434494019,0.09226416796445847,925.6481013298035,743.7209417819977,0.9739738702774048,978.8322553634644,990.535240650177,0.7868717312812805
4134,903.3282220363617,887.1828656196594,0.595973014831543,899.237547814846,887.6060485839844,0.10266432911157608,923.7285228669643,743.0282776355743,0.9742708206176758,976.7362825870514,1010.8230314254761,0.9085869193077087
4135,904.5650072097778,884.5724275112152,0.45888492465019226,898.8484349250793,885.1388889551163,0.1682049185037613,917.8852015733719,745.5993938446045,0.9698020219802856,979.6891858875751,1030.6846776008606,0.5400250554084778
4136,903.4234082698822,897.3686883449554,0.5631242394447327,898.9242422580719,895.2651538848877,0.1289360225200653,924.5382712483406,740.6371906399727,0.9805130958557129,986.9273989200592,1050.5598316192627,0.09809218347072601
4137,902.1123154163361,892.7485404610634,0.4877532124519348,897.6777217388153,893.579805970192,0.12617380917072296,918.2504851818085,740.2668136358261,0.9893256425857544,904.8306820392609,889.9858410358429,0.06270015984773636
4138,899.9892633594573,900.8068255186081,0.38062113523483276,896.1773645877838,895.4904983043671,0.05993491783738136,913.4880940914154,739.7627543658018,0.6766118407249451,898.4563488960266,891.0363516807556,0.03888941928744316
4139,901.1123852729797,900.1808985471725,0.5067158341407776,896.7506079673767,897.2601079940796,0.11617276817560196,922.384494304657,727.1804275512695,0.9170721769332886,904.8909256458282,893.323273062706,0.038637395948171616
4140,899.0638871788979,901.2423787117004,0.3133056163787842,896.8499791622162,896.1590008735657,0.04401736706495285,915.7963374108076,730.0549200773239,0.8151206374168396,898.0918974876404,899.420540034771,0.04445118084549904
4141,897.5529284477234,902.6076264381409,0.4368886947631836,895.8116788864136,897.0181403160095,0.04094018042087555,918.2828814983368,723.472799539566,0.9771106243133545,897.261040687561,891.2336353063583,0.042356181889772415
4142,896.1635155677795,902.4872481822968,0.43740832805633545,894.8146371841431,898.4545631408691,0.01792900264263153,926.5518403053284,723.7360710501671,0.9779462814331055,894.5049419403076,888.9830851554871,0.031813353300094604
4143,896.6580104827881,896.2447848320007,0.5727955102920532,856.9492545127869,814.8799223899841,0.0662652850151062,913.8494639396667,728.2179403305054,0.9620921015739441,895.5939493179321,890.8929033279419,0.03876710310578346
4144,894.9304959774017,895.8407392501831,0.4306991398334503,890.8572006225586,889.938850402832,0.05660513415932655,905.2134373188019,725.2657831907272,0.986237645149231,895.0279278755188,888.8912794589996,0.06225700303912163
4145,890.8524304628372,896.5943989753723,0.6185348629951477,887.2343192100525,895.44011759758,0.09127302467823029,928.1274659633636,715.222965836525,0.6870129108428955,891.802538305521,890.8148527145386,0.06622175872325897
4146,886.8986573219299,896.9166040420532,0.5072925090789795,852.5999127030373,734.1526801586151,0.14143161475658417,926.8671355247498,726.1413807868958,0.980640172958374,893.2580547332764,871.5379106998444,0.06112568825483322
4147,889.3289909362793,872.8699879646301,0.35007792711257935,885.0286731719971,869.7546300888062,0.09829676896333694,913.1047613620758,715.4944470524788,0.90261310338974,890.217625617981,871.1823959350586,0.05826250836253166
4148,888.9117746353149,870.9656484127045,0.24866586923599243,886.9105243682861,866.3378691673279,0.1914292573928833,912.4824199676514,722.7829241752625,0.8648446202278137,890.3053604364395,868.3080832660198,0.06221017986536026
4149,868.1068515777588,902.2182674407959,0.28431954979896545,879.1564681529999,896.8638939857483,0.10673125833272934,919.7558174133301,719.0167374610901,0.8561867475509644,893.111178278923,870.4833068847656,0.018238171935081482
4150,889.8596353530884,885.1706939935684,0.31339895725250244,884.2618190646172,886.3137125968933,0.226519376039505,915.290321469307,732.2368068248034,0.7922433614730835,891.4894824624062,886.4837689399719,0.03820290043950081
4151,884.5217065811157,889.7920346260071,0.4224151074886322,886.9175291061401,884.699994802475,0.367298424243927,919.7549283504486,713.7428705692291,0.9545403122901917,889.324604511261,888.6396160125732,0.06505277007818222
4152,899.277141392231,883.7132520973682,0.30068257451057434,895.5930509567261,883.9312772154808,0.3106904923915863,916.9677449464798,708.2875873744488,0.36793696880340576,897.374427318573,888.3563449382782,0.12991689145565033
4153,896.3003988265991,885.7277280092239,0.21448805928230286,895.7905220985413,885.5895054340363,0.36437222361564636,927.5356779098511,714.1239538192749,0.9751054644584656,899.9450149647892,890.5944713354111,0.11231237649917603
4154,901.4317135810852,882.8702734708786,0.21650758385658264,897.4975638389587,883.868045091629,0.2992870509624481,924.145670697093,723.9462101273239,0.9586692452430725,899.9481434226036,887.9023976325989,0.2108774334192276
4155,903.6562507152557,882.1292009353638,0.14748090505599976,898.1733404397964,883.2818968296051,0.3399742543697357,922.9315490722656,723.9145061671734,0.9487916827201843,901.6250987052917,887.2990183830261,0.17010720074176788
4156,899.5542140007019,876.8135593533516,0.0909944400191307,896.9922399520874,878.1085908412933,0.3266901671886444,929.0193424224854,727.3882780075073,0.9920485615730286,940.1426739990711,949.5476189851761,0.1448173224925995
4157,901.2054414749146,874.5406386852264,0.1040387824177742,897.9186882972717,870.7153279781342,0.5385878682136536,928.3817129135132,730.411542892456,0.9820897579193115,939.8770619854331,949.2307829856873,0.26588085293769836
4158,905.5866875648499,865.3196167945862,0.058867938816547394,901.740930557251,867.241136431694,0.740123987197876,934.5041108131409,739.8461708426476,0.9020091891288757,940.8858499526978,948.6354995965958,0.17948400974273682
4159,910.302015542984,878.4235515594482,0.08420436084270477,904.2285161018372,870.7966575622559,0.4777958393096924,933.5196666717529,741.9113997220993,0.8223530650138855,940.3638000488281,949.6023027896881,0.16932837665081024
4160,918.7653563022614,877.9974801540375,0.1037776991724968,914.9140658378601,877.4676738977432,0.15591605007648468,928.2276797294617,796.6139207482338,0.9042778015136719,918.9976110458374,875.1272520422935,0.10530760139226913
4161,922.1959577798843,877.191508769989,0.26587221026420593,917.3397020101547,875.3781957626343,0.2712149918079376,933.4683789014816,798.2715337276459,0.9547925591468811,922.525113940239,875.3389219045639,0.15689320862293243
4162,924.3532157242298,874.561394572258,0.37224674224853516,920.7550904750824,871.2281744480133,0.24175220727920532,933.9136620759964,803.0071964859962,0.8730757832527161,924.1111576929688,873.1627132892609,0.13237729668617249
4163,918.9807138442993,879.0213718414307,0.22652104496955872,904.2719602584839,882.9722921848297,0.3962784707546234,930.6123780012131,813.0022815465927,0.8046331405639648,919.9888253211975,877.5212725400925,0.0805046409368515
4164,912.5395548343658,879.6336715221405,0.031181374564766884,900.1670092195272,882.1596871614456,0.5477102994918823,927.2043147087097,813.1581227779388,0.9447561502456665,940.6824099421501,949.2933453321457,0.08947008103132248
4165,927.4144995212555,829.0624200105667,0.03959027677774429,922.6621655225754,831.37144780159,0.033150143921375275,927.0105218887329,822.2756242752075,0.9381799101829529,941.1375977993011,949.592936038971,0.09547153860330582
4166,745.1772215366364,325.8756628036499,0.02893870323896408,920.6888012886047,835.5703473091125,0.010794471949338913,925.0551121234894,833.0020318031311,0.9364417791366577,941.2206218242645,949.9574531316757,0.14538028836250305
